Source,Target
48958576760,135006496544064
48958576760,115535341805950
48958576760,135183981456
48958576760,56217094580
48958576760,105014211842
48958576760,164977296972
48958576760,61876535793
48958576760,5832584410
48958576760,7003656077
48958576760,199504650087085
48958576760,8662337685
48958576760,45099769719
48958576760,6806028948
48958576760,19295569978
48958576760,91624989857
48958576760,190302430980899
48958576760,19356432310
48958576760,13259856990
48958576760,115956613350
48958576760,126302605652
48958576760,18543728314
48958576760,146942886903
48958576760,111083639108
48958576760,128867540208
48958576760,94078717394
48958576760,48206282842
73391598616,81446081972
128867540208,142271415829971
128867540208,25440929072
128867540208,115535341805950
128867540208,21317493981
128867540208,136941433002923
128867540208,23497828950
128867540208,61876535793
97960332449,35974999393
97960332449,175660281349
97960332449,25440929072
97960332449,350583836977
97960332449,24253428991
97960332449,112173338805484
97960332449,8662337685
97960332449,134969514604
97960332449,105029386685
97960332449,121497171230415
97960332449,132510385387
97960332449,157673064274811
97960332449,8851499887
97960332449,125452924183448
97960332449,11071120908
97960332449,122014561159744
116847218327256,12248980428
116847218327256,115535341805950
116847218327256,58339527980
116847218327256,192591627449618
116847218327256,27566611155
116847218327256,253591661347566
116847218327256,129201322063
116847218327256,102051836512495
116847218327256,164977296972
116847218327256,91624989857
116847218327256,94078717394
94078717394,199504650087085
94078717394,23497828950
91624989857,9062006483
91624989857,15672033850
91624989857,58339527980
91624989857,21317493981
91624989857,24253428991
91624989857,23497828950
91624989857,25440929072
91624989857,48958576760
91624989857,10643211755
91624989857,88775058107
91624989857,164977296972
91624989857,116847218327256
91624989857,40077886999
91624989857,129201322063
24662241754,21317493981
24662241754,73724001733
24662241754,47127764082
47127764082,73724001733
47127764082,24253428991
47127764082,7003656077
47127764082,6806028948
47127764082,5832584410
47127764082,24662241754
73724001733,47127764082
73724001733,24662241754
6806028948,108424279189115
7003656077,13881287428
7003656077,147273911982408
7003656077,8662337685
7003656077,505922136116329
7003656077,34500864918
7003656077,112855318670
5832584410,89582998504
5832584410,34500864918
88775058107,12248980428
88775058107,9351577890
88775058107,21053246992
88775058107,23497828950
88775058107,83669531845
88775058107,9062006483
113127402046919,184943371545358
113127402046919,27566611155
159093078822,22727908123
159093078822,135183981456
159093078822,12770210203
9062006483,5281959998
9062006483,12248980428
9062006483,20957710121
9062006483,88775058107
97974637337,25440929072
97974637337,63617892564
97974637337,11081890741
97974637337,164977296972
97974637337,231099585141
6317643737,23497828950
231099585141,164977296972
231099585141,7003656077
231099585141,105014211842
56217094580,35974999393
56217094580,58339527980
56217094580,48958576760
56217094580,88679909824
56217094580,200409526638449
56217094580,21317493981
56217094580,25440929072
56217094580,136941433002923
56217094580,61876535793
100612992715,24662241754
100612992715,5832584410
100612992715,164977296972
100612992715,135183981456
52744742043,115589218473188
52744742043,181507858187
52744742043,170029273013714
52744742043,76600342106
52744742043,115995514147
30020829904,70531357576
9679476140,15672033850
9679476140,133536249999517
9679476140,142271415829971
9679476140,24253428991
9679476140,23497828950
9679476140,27566611155
9679476140,52744742043
9679476140,29223621994
9679476140,104440286255060
9679476140,25761832136
106905165970,17786732025
106905165970,20778076336
106905165970,7003656077
106905165970,10643211755
106905165970,99278830776
9411224013,115535341805950
9411224013,15672033850
9411224013,198893331987
9411224013,83669531845
9411224013,97461606856
9411224013,109966203367
129111627108944,97341453422
136941433002923,11071120908
136941433002923,110718562307387
136941433002923,157673064274811
136941433002923,9679476140
136941433002923,87618109286
136941433002923,200409526638449
136941433002923,26120766682
136941433002923,135183981456
136941433002923,11042814066
136941433002923,135006496544064
136941433002923,377347152334475
136941433002923,8851499887
136941433002923,8225136001
136941433002923,68989932198
136941433002923,35974999393
136941433002923,253591661347566
136941433002923,12449804482
136941433002923,198893331987
136941433002923,99382526928
136941433002923,47808277279
136941433002923,129201322063
136941433002923,13834115359
136941433002923,161510468901
136941433002923,98963290676
136941433002923,124628376541
136941433002923,132510385387
136941433002923,350583836977
136941433002923,122325156660
136941433002923,164977296972
136941433002923,83669531845
136941433002923,89582998504
136941433002923,146942886903
136941433002923,345292292099
136941433002923,47127764082
136941433002923,73724001733
136941433002923,24662241754
136941433002923,8646783651
136941433002923,90726807687
136941433002923,142271415829971
136941433002923,23497828950
136941433002923,5281959998
136941433002923,175660281349
136941433002923,121497171230415
136941433002923,91125347794
136941433002923,9411224013
136941433002923,7003656077
136941433002923,61876535793
136941433002923,199504650087085
136941433002923,105014211842
136941433002923,123032162727
136941433002923,64067037679
136941433002923,56217094580
136941433002923,55290780338
136941433002923,373216315044
136941433002923,6193904573
136941433002923,15672033850
136941433002923,25440929072
136941433002923,24253428991
136941433002923,6806028948
136941433002923,21317493981
56974772154,231850205472
56974772154,213934477785
56974772154,107185055990011
56974772154,112855318670
56974772154,11409046607
56974772154,181507858187
56974772154,184943371545358
56974772154,68989932198
56974772154,32687649771
56974772154,120358587979707
56974772154,23497828950
56974772154,32864016288
56974772154,135183981456
56974772154,159718869807
206467326036429,68359233832
206467326036429,12248980428
206467326036429,9062006483
206467326036429,181507858187
206467326036429,110534865635330
206467326036429,64067037679
206467326036429,243348372382940
206467326036429,15672033850
206467326036429,6317643737
112173338805484,5281959998
112173338805484,288766184584961
112173338805484,138957966114757
112173338805484,23497828950
112173338805484,159718869807
112173338805484,200409526638449
112173338805484,83669531845
112173338805484,105014211842
112173338805484,47127764082
112173338805484,135183981456
112173338805484,350583836977
111001386235,114648515718
111001386235,27566611155
111001386235,12248980428
111001386235,91624989857
125452924183448,27566611155
125452924183448,14226545351
125452924183448,8662337685
125452924183448,25440929072
125452924183448,21317493981
151572901547924,97498021385
151572901547924,12248980428
151572901547924,206621069362038
151572901547924,350583836977
151572901547924,48958576760
151572901547924,181507858187
151572901547924,110718562307387
151572901547924,5281959998
151572901547924,159093078822
151572901547924,122014561159744
151572901547924,95789474983
151572901547924,372528193712
151572901547924,115535341805950
151572901547924,1573234602931489
151572901547924,17786732025
151572901547924,135183981456
151572901547924,159718869807
151572901547924,27566611155
151572901547924,68989932198
151572901547924,15672033850
151572901547924,136941433002923
151572901547924,11071120908
151572901547924,132510385387
151572901547924,96028256183
151572901547924,24470421669
151572901547924,8662337685
151572901547924,199504650087085
151572901547924,21317493981
151572901547924,121497171230415
151572901547924,24253428991
151572901547924,164977296972
151572901547924,25440929072
151572901547924,99382526928
151572901547924,142271415829971
68359233832,12248980428
68359233832,43394094549
68359233832,9411224013
68359233832,7826953993
68359233832,125533325520
68359233832,5953023255
133536249999517,103921782727
133536249999517,24253428991
133536249999517,228735667216
133536249999517,27566611155
21053246992,133536249999517
21053246992,35974999393
21053246992,115535341805950
21053246992,47808277279
21053246992,54971236771
21053246992,253591661347566
21053246992,25440929072
21053246992,15672033850
115535341805950,115535341805950
200409526638449,243348372382940
200409526638449,170029273013714
200409526638449,25440929072
200409526638449,68491249493
200409526638449,136941433002923
200409526638449,6317643737
200409526638449,11042814066
200409526638449,123185754376465
87105007986,115589218473188
87105007986,159093078822
87105007986,184943371545358
87105007986,126364137401604
87105007986,124628376541
87105007986,132510385387
87105007986,11071120908
87105007986,15672033850
87105007986,60316618051
87105007986,350583836977
87105007986,8851499887
87105007986,45053916030
87105007986,24253428991
87105007986,21317493981
87105007986,25440929072
87105007986,181507858187
87105007986,92120452544
87105007986,122014561159744
21317493981,19711808736
21317493981,153491058028703
21317493981,32864016288
21317493981,12770210203
21317493981,253591661347566
21317493981,133148554015
21317493981,14516439825
21317493981,10643211755
21317493981,105014211842
21317493981,505922136116329
21317493981,109215622029
21317493981,352709974289
21317493981,199504650087085
21317493981,111083639108
21317493981,5281959998
21317493981,165460226798426
21317493981,10109514234
21317493981,9258148868
21317493981,37940325366
21317493981,19440638720
21317493981,24662241754
21317493981,47127764082
21317493981,6352578678
168477116526532,110534865635330
168477116526532,68989932198
168477116526532,110718562307387
168477116526532,159093078822
168477116526532,123871694347668
168477116526532,129390320453298
168477116526532,256399545643
168477116526532,27566611155
168477116526532,24253428991
168477116526532,11042814066
168477116526532,8912780459
168477116526532,107854112590930
168477116526532,35974999393
199504650087085,5281959998
89582998504,97960332449
89582998504,5832584410
89582998504,55290780338
89582998504,105014211842
105014211842,199504650087085
105014211842,89582998504
134146296633274,11604338781
134146296633274,6352578678
134146296633274,112173338805484
134146296633274,199504650087085
134146296633274,7003656077
8662337685,25440929072
8662337685,5281959998
8662337685,7003656077
8662337685,11071120908
11071120908,25440929072
11071120908,14226545351
11071120908,35974999393
107854112590930,105029386685
107854112590930,27566611155
107854112590930,7003656077
107854112590930,256399545643
107854112590930,8225136001
107854112590930,8912780459
107854112590930,11042814066
107854112590930,24253428991
107854112590930,35974999393
345292292099,146942886903
126302605652,14516439825
126302605652,48958576760
126302605652,24253428991
126302605652,133536249999517
126302605652,243348372382940
126302605652,6185812851
126302605652,15672033850
126302605652,47650308975
126302605652,17786732025
126302605652,136941433002923
126302605652,25440929072
126302605652,22727908123
110189285908,253591661347566
110189285908,5953023255
110189285908,125533325520
110189285908,17786732025
110189285908,333730193484
110189285908,168926019255
110189285908,5281959998
110189285908,249373750432
110189285908,98498138269
110189285908,32864016288
110189285908,111376838888644
110189285908,153491058028703
110189285908,37940325366
110189285908,12770210203
22727908123,7720276612
22727908123,48958576760
22727908123,126302605652
22727908123,63617892564
22727908123,48206282842
22727908123,61876535793
192591627449618,58339527980
192591627449618,164977296972
35974999393,8526842181
35974999393,15672033850
35974999393,25440929072
35974999393,122325156660
35974999393,58339527980
35974999393,21053246992
35974999393,164977296972
35974999393,256399545643
35974999393,103921782727
35974999393,200409526638449
35974999393,345292292099
35974999393,157673064274811
35974999393,9062006483
35974999393,83669531845
35974999393,64067037679
35974999393,8225136001
35974999393,68989932198
35974999393,29092950651
35974999393,11071120908
35974999393,56974772154
35974999393,17847686393
236892755192,130951572913
236892755192,15672033850
236892755192,23497828950
236892755192,110718562307387
236892755192,162045410483521
236892755192,120358587979707
236892755192,25440929072
236892755192,134969514604
236892755192,39415695751
236892755192,68989932198
236892755192,150557278349672
236892755192,21317493981
236892755192,24253428991
56995920220,350583836977
56995920220,213934477785
56995920220,157673064274811
56995920220,11042814066
56995920220,9679476140
56995920220,68491249493
56995920220,97341453422
56995920220,134969514604
56995920220,135183981456
56995920220,64067037679
56995920220,6806028948
56995920220,21317493981
56995920220,83669531845
56995920220,88775058107
56995920220,9062006483
56995920220,27566611155
56995920220,12248980428
56995920220,47127764082
56995920220,15672033850
56995920220,32687649771
56995920220,23497828950
56995920220,24253428991
56995920220,175660281349
39166556109,213934477785
129201322063,58339527980
129201322063,164977296972
129201322063,91624989857
274020978895,63617892564
151289648254464,164977296972
151289648254464,17786732025
127966830064,164977296972
127966830064,110718562307387
127966830064,58339527980
40077886999,58339527980
40077886999,206621069362038
40077886999,88775058107
40077886999,116847218327256
40077886999,25440929072
40077886999,230385963717986
40077886999,12248980428
40077886999,11042814066
40077886999,54971236771
40077886999,133536249999517
40077886999,23497828950
40077886999,35974999393
40077886999,129201322063
40077886999,91624989857
40077886999,164977296972
40077886999,192591627449618
104440286255060,21317493981
104440286255060,256399545643
104440286255060,35974999393
104440286255060,9679476140
104440286255060,23497828950
104440286255060,24253428991
104440286255060,125649467451991
104440286255060,27566611155
104440286255060,29223621994
10150092197055471,64067037679
10150092197055471,213934477785
10150092197055471,105029386685
66499758370,88775058107
66499758370,115535341805950
66499758370,97461606856
81446081972,73391598616
81446081972,164977296972
158293719030,125807797443773
158293719030,47127764082
158293719030,48958576760
158293719030,6317643737
158293719030,164977296972
161510468901,199504650087085
161510468901,25440929072
161510468901,17786732025
161510468901,7003656077
161510468901,105014211842
161510468901,12248980428
136831553023063,136941433002923
136831553023063,200409526638449
136831553023063,115535341805950
136831553023063,58339527980
136831553023063,37940325366
136831553023063,68491249493
136831553023063,17786732025
136831553023063,24253428991
136831553023063,15672033850
136831553023063,25440929072
136831553023063,21317493981
136831553023063,27566611155
136831553023063,68989932198
136831553023063,23497828950
136831553023063,12248980428
136831553023063,10643211755
136831553023063,70559617573
136831553023063,133536249999517
136831553023063,105294342845050
293942641319,5832584410
293942641319,64067037679
293942641319,68989932198
34500864918,200409526638449
34500864918,6185812851
34500864918,7003656077
34500864918,199504650087085
34500864918,134146296633274
34500864918,5832584410
124628376541,110718562307387
124628376541,68989932198
124628376541,6352578678
124628376541,52402386922
124628376541,7003656077
124628376541,199504650087085
125807797443773,48958576760
125807797443773,23497828950
125807797443773,68989932198
125807797443773,35974999393
125807797443773,175660281349
125807797443773,138325459526965
125807797443773,53213185085
125807797443773,92998025878
125807797443773,15672033850
125807797443773,144517698936248
125807797443773,203952784866
197827662799,92120452544
138325459526965,88775058107
138325459526965,181507858187
138325459526965,125807797443773
146942886903,89582998504
146942886903,64067037679
146942886903,123032162727
146942886903,83669531845
146942886903,25440929072
146942886903,203952784866
146942886903,27566611155
146942886903,136941433002923
146942886903,23497828950
146942886903,170029273013714
146942886903,21317493981
146942886903,24253428991
217503484930725,5281959998
217503484930725,23497828950
217503484930725,24253428991
217503484930725,27566611155
217503484930725,88679909824
217503484930725,16852391617
217503484930725,12449804482
217503484930725,25440929072
217503484930725,110534865635330
217503484930725,15672033850
217503484930725,122014561159744
217503484930725,135183981456
217503484930725,92998025878
217503484930725,6806028948
217503484930725,123871694347668
115956613350,199504650087085
115956613350,35974999393
39415695751,11042814066
39415695751,123871694347668
39415695751,8225136001
39415695751,125452924183448
372528193712,88775058107
372528193712,151572901547924
372528193712,95789474983
95789474983,151572901547924
95789474983,372528193712
68491249493,24253428991
68491249493,350583836977
68491249493,124628376541
68491249493,25440929072
68491249493,8225136001
68491249493,134146296633274
68491249493,133536249999517
68491249493,7003656077
68491249493,199504650087085
68491249493,23497828950
68491249493,5281959998
68491249493,35974999393
68491249493,105014211842
68491249493,47127764082
68491249493,24662241754
68491249493,5832584410
68491249493,21317493981
68491249493,136941433002923
68491249493,68491249493
63617892564,48958576760
63617892564,18543728314
63617892564,128867540208
63617892564,83669531845
63617892564,61876535793
63617892564,56217094580
158383070883316,65280315126
158383070883316,5832584410
158383070883316,24662241754
158383070883316,200409526638449
97461606856,5281959998
97461606856,54971236771
97461606856,11081890741
97461606856,137330428222
97461606856,92998025878
97461606856,191979232143
97461606856,18543728314
97461606856,66499758370
97461606856,123963360928
97461606856,63617892564
97461606856,95789474983
97461606856,6185812851
97461606856,9411224013
395380343812861,133148554015
395380343812861,156195014444203
395380343812861,243348372382940
395380343812861,10643211755
395380343812861,201755557239
395380343812861,96028256183
395380343812861,6193904573
395380343812861,15672033850
395380343812861,190076114410210
395380343812861,111065157857
230385963717986,159403720818880
230385963717986,338722822091
230385963717986,19295569978
230385963717986,32687649771
230385963717986,207288259311834
230385963717986,194841077263205
230385963717986,175660281349
230385963717986,200409526638449
230385963717986,25440929072
230385963717986,27566611155
230385963717986,133744470102842
230385963717986,107185055990011
230385963717986,24253428991
230385963717986,146942886903
230385963717986,91624989857
230385963717986,52744742043
230385963717986,127966830064
230385963717986,164977296972
230385963717986,116847218327256
230385963717986,158383070883316
230385963717986,11042814066
230385963717986,68989932198
230385963717986,83669531845
230385963717986,65280315126
230385963717986,231099585141
230385963717986,87618109286
230385963717986,8225136001
230385963717986,110718562307387
230385963717986,34500864918
230385963717986,8526842181
1573234602931489,136941433002923
1573234602931489,25761832136
1573234602931489,88775058107
1573234602931489,206621069362038
1573234602931489,12248980428
1573234602931489,243348372382940
1573234602931489,25440929072
1573234602931489,23497828950
1573234602931489,115535341805950
179877846431,112791451329
179877846431,262444655369
179877846431,106140929416365
179877846431,29259828486
179877846431,5953023255
179877846431,13881287428
179877846431,7720276612
179877846431,60870934988
179877846431,1413858742171052
179877846431,216311481960
179877846431,114945745226947
179877846431,439155026110104
179877846431,59699097994
179877846431,114528955231791
179877846431,142474049098533
179877846431,9124187907
179877846431,120575041361708
179877846431,233778186637566
179877846431,206392696089343
179877846431,5281959998
179877846431,9258148868
179877846431,153612958024275
179877846431,243348372382940
179877846431,17786732025
109508573822,47650308975
109508573822,128821617182031
109508573822,105014211842
109508573822,7003656077
109508573822,123032162727
109508573822,83669531845
109508573822,64067037679
109508573822,91125347794
357819697659156,133536249999517
195410557144806,90753064075
195410557144806,105014211842
195410557144806,108424279189115
195410557144806,6185812851
8219865871,14226545351
8219865871,70531357576
361498843949584,15672033850
361498843949584,39415695751
361498843949584,25440929072
361498843949584,133536249999517
361498843949584,377347152334475
361498843949584,470597903058903
361498843949584,211283728933340
361498843949584,125452924183448
361498843949584,146942886903
361498843949584,8225136001
361498843949584,27566611155
361498843949584,110718562307387
361498843949584,23497828950
361498843949584,24253428991
361498843949584,256399545643
361498843949584,107854112590930
361498843949584,128428270543780
361498843949584,495823133792759
361498843949584,502549969775939
361498843949584,230385963717986
361498843949584,35974999393
361498843949584,288766184584961
11473432254,123568580987335
11473432254,68989932198
11473432254,13259856990
11473432254,29092950651
8526842181,199504650087085
8526842181,170029273013714
8526842181,34500864918
8526842181,6185812851
8526842181,83669531845
8526842181,64067037679
8526842181,25440929072
8526842181,26120766682
8526842181,47650308975
8526842181,29092950651
8526842181,6317643737
8526842181,47127764082
8526842181,142271415829971
8526842181,5281959998
8526842181,136941433002923
126582017411203,65907876468
126582017411203,10109514234
126582017411203,14226545351
256399545643,25440929072
256399545643,104440286255060
256399545643,110718562307387
256399545643,92120452544
256399545643,32687649771
256399545643,27566611155
8912780459,5832584410
8912780459,417021215171668
8912780459,110534865635330
8912780459,23497828950
8912780459,110718562307387
8912780459,402223743713
8912780459,129390320453298
8912780459,87618109286
8912780459,21317493981
8912780459,125452924183448
8912780459,16852391617
8912780459,15672033850
8912780459,133536249999517
8912780459,21053246992
8912780459,138647886207883
8912780459,83669531845
8912780459,13834115359
8912780459,168477116526532
8912780459,64067037679
8912780459,282287321783604
8912780459,105294342845050
8912780459,8526842181
8912780459,6806028948
8912780459,11409046607
8912780459,34500864918
8912780459,47127764082
8912780459,123871694347668
8912780459,112855318670
8912780459,107854112590930
8912780459,200409526638449
8912780459,93884015912
8912780459,39415695751
8912780459,350583836977
8912780459,68989932198
8912780459,151524404901136
8912780459,5281959998
8912780459,25440929072
8912780459,24253428991
8912780459,35974999393
8912780459,10643211755
8912780459,11042814066
8912780459,29092950651
8912780459,8225136001
8912780459,256399545643
8912780459,6185812851
8912780459,43394094549
8912780459,118778271823
8912780459,25761832136
8912780459,27566611155
118778271823,288766184584961
118778271823,164977296972
118778271823,115535341805950
118778271823,207288259311834
118778271823,9062006483
118778271823,68989932198
118778271823,21053246992
118778271823,228735667216
118778271823,25440929072
118778271823,110534865635330
118778271823,99382526928
118778271823,112855318670
118778271823,138647886207883
118778271823,11042814066
118778271823,109592195726412
118778271823,24253428991
118778271823,133536249999517
118778271823,27566611155
118778271823,23497828950
118778271823,35974999393
118778271823,47127764082
118778271823,103921782727
118778271823,39415695751
118778271823,15672033850
131374991237,97960332449
190899747688631,175660281349
190899747688631,97341453422
190899747688631,135183981456
190899747688631,159718869807
173939143666,8662337685
173939143666,6352578678
136304936408107,110718562307387
136304936408107,21053246992
136304936408107,93163776423
136304936408107,21317493981
194696446004,27566611155
23910114576,159093078822
23910114576,120644094631897
23910114576,199504650087085
23910114576,256399545643
23910114576,23497828950
23910114576,27566611155
23910114576,110718562307387
23910114576,7401700249
23910114576,110534865635330
23910114576,8662337685
23910114576,194696446004
23910114576,11409046607
23910114576,6654472378
23910114576,8225136001
11409046607,27566611155
6169711698,124628376541
6169711698,68491249493
6169711698,123032162727
6169711698,7003656077
6169711698,6352578678
6169711698,8662337685
123032162727,253591661347566
123032162727,5832584410
123032162727,267208080027128
64067037679,11081890741
64067037679,25440929072
64067037679,135183981456
64067037679,123871694347668
83669531845,6185812851
58339527980,65280315126
58339527980,45099769719
58339527980,17786732025
58339527980,164977296972
6654472378,199504650087085
6654472378,11071120908
6654472378,5832584410
6654472378,505922136116329
6654472378,83669531845
6654472378,123032162727
6654472378,64067037679
6654472378,25440929072
6654472378,123594077779429
6654472378,6169711698
6654472378,58339527980
6654472378,7826953993
6654472378,8225136001
6654472378,14226545351
6654472378,253591661347566
6654472378,194696446004
6654472378,11409046607
42430188985,7003656077
42430188985,108424279189115
42430188985,20480307504
42430188985,21317493981
42430188985,128867540208
42430188985,33949959457
42430188985,110718562307387
42430188985,16958927346
42430188985,64947276753
64947276753,10643211755
33949959457,20480307504
33949959457,112173338805484
105294342845050,115535341805950
105294342845050,133536249999517
105294342845050,228735667216
105294342845050,87618109286
105294342845050,70559617573
105294342845050,58559231501
105294342845050,10643211755
105294342845050,12248980428
105294342845050,5832584410
105294342845050,23497828950
105294342845050,7003656077
105294342845050,68989932198
105294342845050,35974999393
105294342845050,105014211842
105294342845050,29092950651
105294342845050,11042814066
105294342845050,27566611155
105294342845050,9258148868
105294342845050,21317493981
105294342845050,25440929072
105294342845050,15672033850
105294342845050,24253428991
105294342845050,17786732025
105294342845050,135183981456
105294342845050,142271415829971
105294342845050,5281959998
11604338781,134146296633274
123185754376465,7720276612
123185754376465,170029273013714
123185754376465,5281959998
123185754376465,200409526638449
123185754376465,15672033850
123185754376465,11042814066
123185754376465,136941433002923
123185754376465,21317493981
123185754376465,10643211755
123185754376465,25440929072
123185754376465,5832584410
123185754376465,105014211842
123185754376465,6806028948
123185754376465,7003656077
123185754376465,199504650087085
12449804482,122014561159744
12449804482,16852391617
12449804482,88679909824
12449804482,8851499887
12449804482,124628376541
12449804482,6317643737
12449804482,25440929072
12449804482,98963290676
406545029378301,350583836977
406545029378301,138957966114757
406545029378301,24253428991
406545029378301,133536249999517
406545029378301,142271415829971
406545029378301,21317493981
97498021385,236892755192
97498021385,142271415829971
97498021385,124628376541
97498021385,88679909824
97498021385,9258148868
97498021385,9411224013
97498021385,56974772154
97498021385,8662337685
97498021385,5832584410
97498021385,112855318670
97498021385,68491249493
97498021385,37940325366
97498021385,134146296633274
97498021385,6352578678
97498021385,98963290676
97498021385,34500864918
97498021385,24253428991
97498021385,27566611155
97498021385,123185754376465
97498021385,89582998504
97498021385,110534865635330
97498021385,92998025878
97498021385,133536249999517
97498021385,112173338805484
97498021385,7003656077
97498021385,6185812851
97498021385,5281959998
97498021385,23497828950
97498021385,199504650087085
97498021385,6806028948
97498021385,105014211842
97498021385,109592195726412
97498021385,17786732025
157673064274811,23497828950
157673064274811,181507858187
157673064274811,21317493981
111083639108,13927915491
111083639108,411399412240351
111083639108,128821617182031
111083639108,135183981456
111083639108,21317493981
111083639108,136941433002923
111083639108,201755557239
111083639108,181507858187
111083639108,83669531845
111083639108,123032162727
111083639108,64067037679
111083639108,6317643737
111083639108,134146296633274
111083639108,7003656077
111083639108,199504650087085
111083639108,105014211842
111083639108,25440929072
76600342106,181507858187
76600342106,377347152334475
76600342106,68491249493
76600342106,350583836977
76600342106,142271415829971
76600342106,130046717009497
76600342106,161510468901
76600342106,52744742043
76600342106,49338439823
76600342106,135006496544064
76600342106,13834115359
76600342106,111083639108
76600342106,105029386685
76600342106,76987199907
159718869807,109508573822
159718869807,12449804482
159718869807,190899747688631
159718869807,1573234602931489
159718869807,111083639108
159718869807,112173338805484
159718869807,18543728314
159718869807,15672033850
159718869807,175660281349
159718869807,63617892564
13881287428,54971236771
13881287428,216311481960
13881287428,17893008278
13881287428,1413858742171052
13881287428,15672033850
13881287428,173455642668373
13881287428,176999952314969
13881287428,179877846431
13881287428,5953023255
13881287428,8662337685
13881287428,19440638720
13881287428,253591661347566
13881287428,10643211755
13881287428,7670069196
13881287428,29092950651
13881287428,7003656077
13881287428,5281959998
13881287428,316698395087275
13881287428,34500864918
13881287428,47650308975
83469258213,11042814066
83469258213,24253428991
83469258213,98963290676
83469258213,236892755192
83469258213,27102961403
83469258213,21317493981
83469258213,23497828950
83469258213,25440929072
83469258213,135183981456
83469258213,20480307504
243348372382940,200409526638449
243348372382940,15672033850
156703381062740,120358587979707
156703381062740,175660281349
156703381062740,125533325520
156703381062740,203952784866
156703381062740,199504650087085
156703381062740,132510385387
156703381062740,110718562307387
156703381062740,21317493981
156703381062740,21053246992
156703381062740,24253428991
156703381062740,135183981456
156703381062740,6654472378
156703381062740,27566611155
156703381062740,6317643737
156703381062740,25440929072
156703381062740,123032162727
156703381062740,64067037679
180222734920,9258148868
180222734920,133148554015
180222734920,68989932198
180222734920,12248980428
180222734920,15672033850
180222734920,96028256183
180222734920,21317493981
180222734920,17786732025
180222734920,5281959998
180222734920,10643211755
43394094549,120575041361708
43394094549,15672033850
130951572913,8851499887
130951572913,25440929072
130951572913,135183981456
120575041361708,153612958024275
132510385387,11071120908
132510385387,25761832136
132510385387,191335504231236
132510385387,142271415829971
132510385387,21317493981
132510385387,24253428991
132510385387,27566611155
132510385387,133536249999517
203952784866,104614602936269
203952784866,191979232143
203952784866,159093078822
203952784866,137330428222
203952784866,120358587979707
203952784866,146942886903
203952784866,15672033850
203952784866,201755557239
203952784866,123963360928
203952784866,37940325366
203952784866,129918700359328
203952784866,9062006483
203952784866,9411224013
203952784866,45099769719
203952784866,98963290676
203952784866,135183981456
203952784866,96060366743
203952784866,158293719030
203952784866,125807797443773
203952784866,1573234602931489
203952784866,6185812851
203952784866,70531357576
203952784866,89582998504
203952784866,372528193712
203952784866,95789474983
203952784866,130046717009497
203952784866,7003656077
203952784866,125533325520
203952784866,19356432310
203952784866,32864016288
203952784866,21317493981
203952784866,34500864918
203952784866,111065157857
203952784866,5832584410
203952784866,6317643737
203952784866,92998025878
203952784866,25440929072
203952784866,6806028948
203952784866,24253428991
144730952299927,135183981456
150557278349672,64067037679
150557278349672,21317493981
150557278349672,24253428991
150557278349672,110718562307387
150557278349672,25440929072
150557278349672,39166556109
150557278349672,27566611155
150557278349672,350583836977
150557278349672,116549046074
150557278349672,23497828950
150557278349672,236892755192
150557278349672,83469258213
150557278349672,175660281349
150557278349672,92120452544
150557278349672,8851499887
49338439823,136941433002923
49338439823,21317493981
49338439823,130046717009497
49338439823,135183981456
49338439823,25440929072
49338439823,111961278865814
49338439823,76600342106
213934477785,5832584410
213934477785,231099585141
213934477785,345292292099
213934477785,222271524135
213934477785,157673064274811
213934477785,68359233832
213934477785,350583836977
213934477785,56217094580
213934477785,132510385387
213934477785,124628376541
213934477785,13834115359
213934477785,61876535793
213934477785,95789474983
213934477785,164977296972
213934477785,121497171230415
213934477785,134969514604
213934477785,120575041361708
213934477785,15672033850
213934477785,228735667216
213934477785,12248980428
213934477785,27566611155
213934477785,98963290676
213934477785,6352578678
213934477785,89582998504
213934477785,6806028948
213934477785,112173338805484
213934477785,7003656077
213934477785,199504650087085
213934477785,134146296633274
213934477785,108424279189115
213934477785,8662337685
213934477785,49338439823
213934477785,24253428991
213934477785,179877846431
213934477785,23497828950
213934477785,11081890741
213934477785,5281959998
213934477785,10109514234
213934477785,11071120908
213934477785,25440929072
213934477785,43394094549
213934477785,158293719030
213934477785,91624989857
213934477785,135183981456
213934477785,25761832136
93573742367,17284924915
312424259859,127426714005407
59699097994,179877846431
59699097994,206392696089343
59699097994,153612958024275
59699097994,352709974289
59699097994,5281959998
127426714005407,14516439825
20372413613,24425672689
20372413613,9258148868
20372413613,14516439825
20372413613,42430188985
20372413613,17284924915
76987199907,128821617182031
76987199907,135183981456
76987199907,27566611155
76987199907,21317493981
125649467451991,68989932198
125649467451991,87618109286
125649467451991,120358587979707
125649467451991,97960332449
125649467451991,24253428991
125649467451991,87105007986
125649467451991,23497828950
125649467451991,5953023255
125649467451991,195091258523
125649467451991,29223621994
125649467451991,32687649771
125649467451991,6654472378
125649467451991,8225136001
125649467451991,13709844962
125649467451991,109592195726412
125649467451991,104440286255060
266645466733499,25440929072
266645466733499,350583836977
266645466733499,1545690368981813
266645466733499,993603507345855
266645466733499,689907071131476
266645466733499,181548405298864
266645466733499,314077407675
266645466733499,8254939527
266645466733499,98934992430
266645466733499,173455642668373
